tweet_id,name,gender,Resolution_Category,text,retweet_count,tweet_created,tweet_state,clean_text
5.5e+17,sarhazy,female,Health & Fitness,Unrealistic #NewYearsResolution is to run every day,0.0,2014-12-31 12:17:00,FL,unrealistic  is to run every day
5.5e+17,socoamaretto_,female,Humor,#NewYearsResolution smoke more &amp; give less fucks,1.0,2014-12-31 12:36:00,FL,smoke more amp give less fucks
5.5e+17,ciddy55,female,Personal Growth,Spend less time wearing pants #NewYearsResolution #2015ready,0.0,2014-12-31 12:43:00,FL,spend less time wearing pants
5.5e+17,abuhelos,female,Personal Growth,RT @tayamariep: #NewYearsResolution is to get my bitch face under control so people like me,4.0,2014-12-31 12:48:00,FL,rt @tayamariep  is to get my bitch face under control so people like me
5.5e+17,ciddy55,female,Humor,Finish a Chapstick before losing it #NewYearsResolution #2015,0.0,2014-12-31 12:48:00,FL,finish a chapstick before losing it
5.5e+17,ciddy55,female,Time Management/Organization,Get more than 1.5 gb of free space on my iPhone #NewYearsResolution,0.0,2014-12-31 12:52:00,FL,get more than 15 gb of free space on my iphone
5.5e+17,That_Damn_Quria,female,Personal Growth,#NewYearsResolution allow no distractions_٪�,0.0,2014-12-31 13:06:00,FL,allow no distractions
5.5e+17,kr1spand,male,Humor,RT @fozarelli: #NewYearsResolution FUCK UP SOME COMMAS,2.0,2014-12-31 13:22:00,FL,rt @fozarelli  fuck up some commas
5.5e+17,PolaBerber,female,Humor,"""@pewdiepie: #newyearsresolution become less perfect"" HECK YEAH! _���",0.0,2014-12-31 13:26:00,FL,@pewdiepie  become less perfect heck yeah
5.5e+17,douglogue,male,Personal Growth,A little motivation for writing more in 2015: http://t.co/BMNP4lipVz via @sarahkpeck #NewYearsResolu...,1.0,2014-12-31 13:44:00,FL,a little motivation for writing more in 2015  via @sarahkpeck
5.5e+17,yeti_detective,male,Personal Growth,"#NewYearsResolution learn to say, ""Me too, guys!"" In as many languages as possible.",0.0,2014-12-31 13:46:00,FL,learn to say me too guys in as many languages as possible
5.5e+17,0marAhmed,male,Humor,I'll take down my Jeff Foxworthy shrine #NewYearsResolution,0.0,2014-12-31 13:49:00,FL,ill take down my jeff foxworthy shrine
5.5e+17,jeffzenisek,male,Family/Friends/Relationships,My #NewYearsResolution is to tweet more for my fans. So be looking for my first tweet of 2015 in ear...,0.0,2014-12-31 13:56:00,FL,my  is to tweet more for my fans so be looking for my first tweet of 2015 in early september
5.5e+17,FL_Shannon,female,Personal Growth,"To tolerate fools more gladly, provided this does not encourage them to take up more of my time.
#Ne...",0.0,2014-12-31 14:24:00,FL,to tolerate fools more gladly provided this does not encourage them to take up more of my time
5.5e+17,takingcarePKGS,female,Finance,Decided my #NewYearsResolution will be to refill my tank whenever it's still 3/4 full as long as the...,0.0,2014-12-31 14:27:00,FL,decided my  will be to refill my tank whenever its still 34 full as long as the price is under 2gal
5.5e+17,rebekahgoodson1,female,Career,Car looking and job applications! #productive #NewYearsResolution,0.0,2014-12-31 14:28:00,FL,car looking and job applications
5.5e+17,ciddy55,female,Personal Growth,"Finish everything I start. Including that bag of chips, jar of salsa and box of chocolates #NewYears...",0.0,2014-12-31 14:35:00,FL,finish everything i start including that bag of chips jar of salsa and box of chocolates
5.5e+17,BrianaSanchez21,female,Personal Growth,#NewYearsResolution start fresh.,0.0,2014-12-31 14:38:00,FL,start fresh
5.5e+17,MrsEllis4Eva,female,Personal Growth,#NewYearsResolution 1: Don't just post on @Pinterest. Actually do it!,0.0,2014-12-31 14:40:00,FL,1 dont just post on @pinterest actually do it
5.5e+17,AnnaEHunt_,female,Personal Growth,".... My #NewYearsResolution ....
...  Simple. 
I will do the best I can at any attempt at doing what...",0.0,2014-12-31 14:52:00,FL,"my  
  simple 
i will do the best i can at any attempt at doing whatever it is that im doing at that..."
5.5e+17,GooberVlog,male,Health & Fitness,"While everyone is watching the ball drop tonight, I will be in the gym lifting heavy ass weights #Ne...",0.0,2014-12-31 15:31:00,FL,while everyone is watching the ball drop tonight i will be in the gym lifting heavy ass weights
5.5e+17,MrsEllis4Eva,female,Recreation & Leisure,#NewYearsResolution 2: Complete the 2015 Reading Challenge! http://t.co/XpdGInZbpQ,0.0,2014-12-31 15:33:00,FL,2 complete the 2015 reading challenge
5.5e+17,boriscj17,male,Personal Growth,NYE 2015...My resolution for next year is: To Be The Best Version Of Myself!! #NewYearsResolution #t...,0.0,2014-12-31 15:37:00,FL,nye 2015my resolution for next year is to be the best version of myself
5.5e+17,KFriedman10,male,Humor,My #NewYearsResolution is to open a line of corduroy evening-wear for middle age women #2015,0.0,2014-12-31 15:44:00,FL,my  is to open a line of corduroy eveningwear for middle age women
5.5e+17,SachiaVick,female,Humor,"NEW YEARS RESOLUTION: To catch up on my resolutions for 2O12, 2O13, and 2O14..!! #NewYearsResolution...",0.0,2014-12-31 16:00:00,FL,new years resolution to catch up on my resolutions for 2o12 2o13 and 2o14
5.5e+17,michaelabutlerj,male,Recreation & Leisure,I still haven't seen Magic Mike... There's my first #NewYearsResolution. @channingtatum #magicmike,0.0,2014-12-31 16:08:00,FL,i still havent seen magic mike theres my first  @channingtatum
5.5e+17,MrsEllis4Eva,female,Health & Fitness,#NewYearsResolution 3: Lose my holiday weight!,0.0,2014-12-31 16:08:00,FL,3 lose my holiday weight
5.5e+17,christineparty1,female,Personal Growth,"My #NewYearsResolution: I Resolve to be or do more, not less. #NYE2015 @hypeORL @wannabebeckham @orl...",1.0,2014-12-31 16:10:00,FL,my  i resolve to be or do more not less  @hypeorl @wannabebeckham @orlandosentinel h
5.5e+17,NotmedioKre,male,Personal Growth,Stop wanting more for people than they want for themselves in 2015. #NewYearsResolution,0.0,2014-12-31 16:28:00,FL,stop wanting more for people than they want for themselves in 2015
5.5e+17,mattymonsterz,male,Personal Growth,My #NewYearsResolution is to be more patient and not blow up so easily _���,1.0,2014-12-31 16:42:00,FL,my  is to be more patient and not blow up so easily
5.5e+17,loveandletdiee,female,Humor,Last selfie of the year #NYE #NewYear #NewYearsEve #NewYearsResolution to stay awesome http://t.co/X...,2.0,2014-12-31 16:54:00,FL,last selfie of the year     to stay awesome
5.5e+17,ThisGalCooks,female,Time Management/Organization,My #NewYearsResolution is to clean my house.,0.0,2014-12-31 16:58:00,FL,my  is to clean my house
5.5e+17,lafemmechiquita,female,Humor,"RT @grimalkinrn: Also..

I'm going to masturbate more. 

#NewYearsResolution",1.0,2014-12-31 16:58:00,FL,"rt @grimalkinrn also

im going to masturbate more"
5.5e+17,NewdInFl,male,Philanthropic,"#NewYearsResolution NO MORE MR. NICE GUY!!
I've worked, contributed / volunteered too much of my lif...",0.0,2014-12-31 17:01:00,FL,"no more mr nice guy
ive worked contributed  volunteered too much of my life to people and organizati..."
5.5e+17,itsdedinnn,male,Family/Friends/Relationships,Wife up a Cook twin. #NewYearsResolution,0.0,2014-12-31 17:13:00,FL,wife up a cook twin
5.5e+17,PrincessTheaa,female,Personal Growth,#NewYearsResolution to be pretty.,0.0,2014-12-31 17:13:00,FL,to be pretty
5.5e+17,LeStrangeBird,female,Humor,#NewYearsResolution eat more jelly beans.,0.0,2014-12-31 17:38:00,FL,eat more jelly beans
5.5e+17,LeStrangeBird,female,Humor,#NewYearsResolution refer to Canada as beyond the wall.,0.0,2014-12-31 17:40:00,FL,refer to canada as beyond the wall
5.5e+17,instantmint,female,Personal Growth,"#NewYearsResolution to eat more, to eat all that I can. Also to draw more. Maybe make that comic. Oh...",0.0,2014-12-31 17:40:00,FL,to eat more to eat all that i can also to draw more maybe make that comic oh also do good in school
5.51e+17,Cigar_JCL4,male,Recreation & Leisure,My #NewYearsResolution is to spend more time at @GulfstreamPark #HorseRacing http://t.co/FoYcfG2me0,0.0,2014-12-31 23:01:00,FL,my  is to spend more time at @gulfstreampark
5.51e+17,TdXGod,male,Personal Growth,#NewYearsResolution -- Laugh more worry less,0.0,2014-12-31 23:27:00,FL,laugh more worry less
5.51e+17,DanZiesmer,male,Recreation & Leisure,#NewYearsResolution I'm going to try to tweet about something everyday until 2016. 1st,0.0,2014-12-31 23:32:00,FL,im going to try to tweet about something everyday until 2016 1st
5.51e+17,KeemCentrix,male,Health & Fitness,Likewise RT @chrisbrown: Supper club right now!!!! #NewYearsResolution stop smoking cigarettes,0.0,2014-12-31 23:39:00,FL,likewise rt @chrisbrown supper club right now  stop smoking cigarettes
5.51e+17,Tearstone,male,Personal Growth,RT @dsmy: Let's make 2015 amazing! #NewYearsResolution #NewYear #NewYear2015 http://t.co/nGr42wymTs,1.0,2014-12-31 23:58:00,FL,rt @dsmy lets make 2015 amazing
5.51e+17,tbbucs40,male,Education/Training,"#Lockup, training criminal jail ediquet one episode at a time!  #asseenontv #NewYearsResolution",0.0,2015-01-01 01:32:00,FL,training criminal jail ediquet one episode at a time
5.51e+17,JadeReindl,female,Personal Growth,#NewYearsResolution? ...happiness. Happiness and immortality.,0.0,2015-01-01 01:39:00,FL,happiness happiness and immortality
5.51e+17,Jtr06880,male,Recreation & Leisure,RT @TanteWillemijn: That's easy last year was a drag wth only 4. RT @ConcertWeirdos: #NewYearsResolu...,1.0,2015-01-01 04:27:00,FL,rt @tantewillemijn thats easy last year was a drag wth only 4 rt @concertweirdos  go to more concert...
5.51e+17,96flygirl,female,Health & Fitness,My ongoing #NewYearsResolution is to have no less than one massage per month. #TreatingMyselfRight #...,0.0,2015-01-01 05:09:00,FL,my ongoing  is to have no less than one massage per month
5.51e+17,Amptizie,male,Humor,New year same ol me! Happy New year!! #NewYearsResolution,0.0,2015-01-01 06:08:00,FL,new year same ol me happy new year
5.51e+17,DemiNewell,female,Humor,"My resolutions 
For the New Year go in one
Year, out the other.

#punku #haiku #senryu #RockinEve #N...",12.0,2015-01-01 06:17:00,FL,"my resolutions 
for the new year go in one
year out the other"
5.51e+17,act_authentic,male,Humor,New Years Resolution? Making sure I write 2015 instead of 2014 when writing the year in the date #Ne...,2.0,2015-01-01 06:17:00,FL,new years resolution making sure i write 2015 instead of 2014 when writing the year in the date
5.51e+17,ShaunMelady,male,Personal Growth,To find the positives in every day #NewYearsResolution,0.0,2015-01-01 06:42:00,FL,to find the positives in every day
5.51e+17,RusEvans,male,Recreation & Leisure,@TiburonNaples play more golf! #NewYearsResolution,0.0,2015-01-01 07:06:00,FL,@tiburonnaples play more golf
5.51e+17,WongA1997,male,Education/Training,"All I want this year is to continue to get gains, graduate and join the Corps #NewYearsResolution",0.0,2015-01-01 07:42:00,FL,all i want this year is to continue to get gains graduate and join the corps
5.51e+17,MaxxxCummings,male,Health & Fitness,RT @LynessaJames: i think #cat #fighting is probably a fun enough reason to get into shape. who want...,1.0,2015-01-01 08:04:00,FL,rt @lynessajames i think   is probably a fun enough reason to get into shape who wants the typical  ...
5.51e+17,PATCASHPHOTOS,female,Recreation & Leisure,Cannot wait for the winter classic hawks vs capitals !!! Hockey tradition on New Year's Day !!!! #20...,0.0,2015-01-01 08:10:00,FL,cannot wait for the winter classic hawks vs capitals  hockey tradition on new years day
5.51e+17,jennmarie_rice,female,Humor,RT @Jmybad: My #NewYearsResolution is just a pile of bullshit I spew.,1.0,2015-01-01 08:31:00,FL,rt @jmybad my  is just a pile of bullshit i spew
5.51e+17,rickyfields,male,Personal Growth,Talk less Listen more!!! #NewYearsResolution http://t.co/8g12eiw24n,1.0,2015-01-01 08:56:00,FL,talk less listen more
5.51e+17,Trackstar4eva,female,Personal Growth,RT @rickyfields: Talk less Listen more!!! #NewYearsResolution http://t.co/8g12eiw24n,1.0,2015-01-01 09:00:00,FL,rt @rickyfields talk less listen more
5.51e+17,alatwater,female,Humor,Half way through my stack of pancakes I remembered my New Years resolution. #fail #fatkid #newyearsr...,0.0,2015-01-01 09:09:00,FL,half way through my stack of pancakes i remembered my new years resolution
5.51e+17,NerdyLaurenDR,female,Personal Growth,I also started listening to the @DailyAudioBible today. #NewYearsResolution,0.0,2015-01-01 09:20:00,FL,i also started listening to the @dailyaudiobible today
5.51e+17,DavidBernardTV,male,Health & Fitness,"Overheard ""Don't blame the holidays, you were fat in August."" #NewYearsResolution",0.0,2015-01-01 09:23:00,FL,overheard dont blame the holidays you were fat in august
5.51e+17,iu70us,male,Family/Friends/Relationships,@LeeannWright4 #NewYearsResolution  Take the opportunity to thank a cop  for keeping you safe. #Blue...,0.0,2015-01-01 09:32:00,FL,@leeannwright4   take the opportunity to thank a cop  for keeping you safe
5.51e+17,eriikachristina,female,Humor,my new years resolution is to stop calling my complex for them to go into my apartment to see if I'v...,0.0,2015-01-01 11:27:00,FL,my new years resolution is to stop calling my complex for them to go into my apartment to see if ive...
5.51e+17,allenvito10,male,Personal Growth,RT @RichardLopez67: New Years resolution is to not be a asshole,4.0,2015-01-01 11:31:00,FL,rt @richardlopez67 new years resolution is to not be a asshole
5.51e+17,liamsweg_,female,Personal Growth,my new years resolution is to be better than everyone bc I hate everyone,0.0,2015-01-01 11:33:00,FL,my new years resolution is to be better than everyone bc i hate everyone
5.51e+17,ThisIsDreDre,male,Personal Growth,"My new years resolution is to continue improving as a person and make people I care about happy, whi...",0.0,2015-01-01 11:40:00,FL,my new years resolution is to continue improving as a person and make people i care about happy whil...
5.51e+17,jadeybadass,female,Family/Friends/Relationships,New Years Resolution: stop fostering half ass friendships.,2.0,2015-01-01 11:43:00,FL,new years resolution stop fostering half ass friendships
5.51e+17,carleyyclarkk,female,Personal Growth,New Years Resolution: Contentedness.,1.0,2015-01-01 11:47:00,FL,new years resolution contentedness
5.51e+17,krissypooh___,female,Personal Growth,My only New Years resolution is to stop thinking negative and speak my success &amp; over flowing ha...,1.0,2015-01-01 11:49:00,FL,my only new years resolution is to stop thinking negative and speak my success amp over flowing happ...
5.51e+17,josephibrahim3,male,Health & Fitness,RT @KClarke022: New years resolution: no more drinking,1.0,2015-01-01 11:54:00,FL,rt @kclarke022 new years resolution no more drinking
5.51e+17,MeganArielArt,female,Personal Growth,"RT @zoe_vanesssa: New Years resolution: trust no one, everyone's fake lol",9.0,2015-01-01 11:57:00,FL,rt @zoe vanesssa new years resolution trust no one everyones fake lol
5.51e+17,lilwayne174,male,Recreation & Leisure,My new years resolution is to get into @EAMaddenNFL top 100 in online ranked,0.0,2015-01-01 11:57:00,FL,my new years resolution is to get into @eamaddennfl top 100 in online ranked
5.51e+17,Mir_an_da_1996,female,Personal Growth,I haven't cursed all day. My New Years resolution is working out pretty well now.,0.0,2015-01-01 12:00:00,FL,i havent cursed all day my new years resolution is working out pretty well now
5.51e+17,cwinkkk,female,Finance,My New Years resolution http://t.co/ntSiGxATaL,7.0,2015-01-01 12:05:00,FL,my new years resolution
5.51e+17,ChadGregersen,male,Personal Growth,New Years Resolution: Make a Name for Myself. (better get started),0.0,2015-01-01 12:09:00,FL,new years resolution make a name for myself better get started
5.51e+17,Thisis_hectorM,male,Personal Growth,RT @JohnnyGulick: My new years resolution is to humble myself,1.0,2015-01-01 12:12:00,FL,rt @johnnygulick my new years resolution is to humble myself
5.51e+17,leftylenaxo,female,Personal Growth,RT @palestyria: my New Years resolution is to stop cursing,1.0,2015-01-01 12:13:00,FL,rt @palestyria my new years resolution is to stop cursing
5.51e+17,ItsCLipZ,male,Personal Growth,"New Years Resolution:
1. Buy a 2014 Lexus IS 250 In April or so. 
2. Get a tan _���_���
3. Don't was...",0.0,2015-01-01 12:15:00,FL,"new years resolution
1 buy a 2014 lexus is 250 in april or so 
2 get a tan  
3 dont waste money on a..."
5.51e+17,KimberlyP19,female,Personal Growth,RT @TheChristyLopez: New Years Resolution: learn how to successfully curl my own hair.,3.0,2015-01-01 12:15:00,FL,rt @thechristylopez new years resolution learn how to successfully curl my own hair
5.51e+17,hanflink15,female,Recreation & Leisure,"New Years resolution: remember to take cute pics when I go out 

oh and get a hot bod",0.0,2015-01-01 12:17:00,FL,"new years resolution remember to take cute pics when i go out 

oh and get a hot bod"
5.51e+17,destinyjimison,female,Personal Growth,My New Years resolution is to have one chin,1.0,2015-01-01 12:18:00,FL,my new years resolution is to have one chin
5.51e+17,Rabizzle,female,Time Management/Organization,New Years Resolution: be on time,0.0,2015-01-01 12:18:00,FL,new years resolution be on time
5.51e+17,jacquelineruch,female,Personal Growth,RT @AJGallicchio: New Years Resolution is to only worry about the things that will effect my future,6.0,2015-01-01 12:18:00,FL,rt @ajgallicchio new years resolution is to only worry about the things that will effect my future
5.51e+17,chaseditz,male,Humor,New Years resolution: don't talk to you,1.0,2015-01-01 12:19:00,FL,new years resolution dont talk to you
5.51e+17,v2luiss,male,Personal Growth,"on my momma, I'm gonna make a big impact in the coming years. And no this isn't some corny new year ...",1.0,2015-01-01 12:21:00,FL,on my momma im gonna make a big impact in the coming years and no this isnt some corny new year reso...
5.51e+17,SuruhSohtoe,female,Philanthropic,RT @Jamonteverdi: New Years resolution: destroy the FRIENDZONE for mankind.,2.0,2015-01-01 12:22:00,FL,rt @jamonteverdi new years resolution destroy the friendzone for mankind
5.51e+17,tha_indian,male,Personal Growth,My New Years resolution is to stop lying to myself about having a New Years resolution and keep livi...,1.0,2015-01-01 12:27:00,FL,my new years resolution is to stop lying to myself about having a new years resolution and keep livi...
5.51e+17,m_elisabethxo,female,Finance,RT @cwinkkk: My New Years resolution http://t.co/ntSiGxATaL,7.0,2015-01-01 12:27:00,FL,rt @cwinkkk my new years resolution
5.51e+17,brendanunezz,female,Health & Fitness,RT @destinyjimison: My New Years resolution is to have one chin,1.0,2015-01-01 12:29:00,FL,rt @destinyjimison my new years resolution is to have one chin
5.51e+17,barrosgui,male,Family/Friends/Relationships,"RT @SpikeFriedman: New Years Resolution: refer to all friends as ""my best friend""",1.0,2015-01-01 12:30:00,FL,rt @spikefriedman new years resolution refer to all friends as my best friend
5.51e+17,FudgeMathew,male,Personal Growth,RT @SankawR: New Years Resolution: I'm gonna drive the 240 @FudgeMathew,1.0,2015-01-01 12:31:00,FL,rt @sankawr new years resolution im gonna drive the 240 @fudgemathew
5.51e+17,natashavaldess,female,Finance,"RT @samvolmaar: My New Years resolution is too not spend so much money on food 

Haha jk",26.0,2015-01-01 12:33:00,FL,"rt @samvolmaar my new years resolution is too not spend so much money on food 

haha jk"
5.51e+17,realmiketesta,male,Health & Fitness,New Years resolution - portion control and diet.... Day one-fail,0.0,2015-01-01 12:34:00,FL,new years resolution  portion control and diet day onefail
5.51e+17,Stackz305,male,Family/Friends/Relationships,New Years resolution is to marry @jemelehill... _��� happy New Years bae,0.0,2015-01-01 12:36:00,FL,new years resolution is to marry @jemelehill   happy new years bae
5.51e+17,Chuck_is_Handy,male,Family/Friends/Relationships,"RT @beckyluuuwhooo: My New Years resolution is to meet @Chuck_is_Handy 

Not today, not tomorrow, ju...",1.0,2015-01-02 07:10:00,FL,"rt @beckyluuuwhooo my new years resolution is to meet @chuck is handy 

not today not tomorrow just ..."
5.51e+17,supersport75,male,Recreation & Leisure,My new years resolution is to get past the chaos of 50 Shades movie and make it to Avengers: Age of ...,0.0,2015-01-02 07:14:00,FL,my new years resolution is to get past the chaos of 50 shades movie and make it to avengers age of u...
5.51e+17,flaviasofresh,female,Personal Growth,My New Years resolution is to become a twitter head again.,0.0,2015-01-02 07:31:00,FL,my new years resolution is to become a twitter head again
5.51e+17,michellesnudel4,female,Humor,Stuck with my New Years resolution for 2 days #goingstrong _���,0.0,2015-01-02 07:42:00,FL,stuck with my new years resolution for 2 days
5.51e+17,HannahHardesty2,female,Family/Friends/Relationships,���@Michael_M00RE: My New Years resolution is to be nice to @HannahHardesty2 ... It might be a long ...,0.0,2015-01-02 07:47:00,FL,@michael m00re my new years resolution is to be nice to @hannahhardesty2  it might be a long year  l...
5.51e+17,ijustdgad_22,male,Personal Growth,���@lexiiiemariiie: ���@ijustdgad_22: guys :/ my New Years resolution is for me not to be an asshole...,0.0,2015-01-02 07:50:00,FL,@lexiiiemariiie @ijustdgad 22 guys  my new years resolution is for me not to be an asshole youre so ...
5.51e+17,PerspProsp,female,Career,"���@tumbIerposts: New Years resolution: http://t.co/qP3AJ9DIrU�۝ Yes! As a teacher, this is my #1 go...",0.0,2015-01-02 08:05:00,FL,@tumbierposts new years resolution  yes as a teacher this is my  goal
5.51e+17,jessSlovely,female,Personal Growth,New Years resolution is to tell everyone the truth.,0.0,2015-01-02 08:05:00,FL,new years resolution is to tell everyone the truth
5.51e+17,ruthhiiee,female,Humor,RT @NewYorkSyddie: My New Years resolution is to start taking down escalators,1.0,2015-01-02 08:06:00,FL,rt @newyorksyddie my new years resolution is to start taking down escalators
5.51e+17,Ambitious_Rome,male,Humor,My New Years resolution is to be eating me a bih from the bike so good it make her heart stop.,0.0,2015-01-02 08:33:00,FL,my new years resolution is to be eating me a bih from the bike so good it make her heart stop
5.51e+17,LeftyRonbo,male,Personal Growth,RT @ShelbySkrhak: My New Years resolution: Stop being my worst critic. Don't be afraid to be wrong. ...,14.0,2015-01-02 08:45:00,FL,rt @shelbyskrhak my new years resolution stop being my worst critic dont be afraid to be wrong give ...
5.51e+17,xshai_,female,Family/Friends/Relationships,"My New Years Resolution is to text people back. Sorry about 2014 guys, I'll do better.",0.0,2015-01-02 08:46:00,FL,my new years resolution is to text people back sorry about 2014 guys ill do better
5.51e+17,VO_XO,female,Health & Fitness,RT @HennyNHandcuffs: Should I bother heading to this gym today? People and their new years resolutio...,2.0,2015-01-02 08:48:00,FL,rt @hennynhandcuffs should i bother heading to this gym today people and their new years resolution ...
5.51e+17,LBStone,male,Time Management/Organization,Current New Year's resolution: to unsubscribe from all those email newsletters that I really don't c...,0.0,2015-01-02 08:49:00,FL,current new years resolution to unsubscribe from all those email newsletters that i really dont care...
5.51e+17,KevinMercer225,male,Recreation & Leisure,New Years Resolution #1: No more Chai Latte's from Starbucks or other coffee places.,0.0,2015-01-02 08:50:00,FL,new years resolution  no more chai lattes from starbucks or other coffee places
5.51e+17,lisamoran424,female,Philanthropic,Make it your New Years resolution to volunteer! http://t.co/svL76qvgUN,0.0,2015-01-02 08:57:00,FL,make it your new years resolution to volunteer
5.51e+17,crumbycupcake,female,Personal Growth,"#Flourish with me in 2015. Succeed, thrive, grow, prosper. #OneWord365 is my #resolution. http://t.c...",0.0,2015-01-02 09:01:00,FL,with me in 2015 succeed thrive grow prosper  is my
5.51e+17,zleichter,male,Family/Friends/Relationships,New Years Resolution: Be interesting enough so people will actually follow me back on Twitter and In...,0.0,2015-01-02 09:05:00,FL,new years resolution be interesting enough so people will actually follow me back on twitter and ins...
5.51e+17,____denae,female,Humor,"""@DevonTalton: Lee's New years resolution_���_���_���_��� https://t.co/7eFrrFNsAd""_���",1.0,2015-01-02 09:14:00,FL,@devontalton lees new years resolution
5.51e+17,cheerto152,female,Personal Growth,My New Years resolution to start hooping and buy this #hooping #newyearsresolution #rave #emazinglig...,0.0,2015-01-02 09:16:00,FL,my new years resolution to start hooping and buy this
5.51e+17,snodgrass__kyle,male,Personal Growth,���@laurenmabra: New Years resolution: let go of something you're attached to�۝ ��ӕ��,0.0,2015-01-02 09:27:00,FL,@laurenmabra new years resolution let go of something youre attached to ӕ
5.51e+17,lemonadeplayboy,male,Philanthropic,"This life to me is about helping us all prosper. That's my new years resolution, to help more",1.0,2015-01-02 09:29:00,FL,this life to me is about helping us all prosper thats my new years resolution to help more
5.51e+17,JaRuleSucksAss,male,Humor,My New Years resolution was always to get ripped and it never happened so this year it's to get fat ...,0.0,2015-01-02 09:32:00,FL,my new years resolution was always to get ripped and it never happened so this year its to get fat a...
5.51e+17,Paigeiphery,female,Personal Growth,my only new years resolution for 2015 is to get my shit together and get out of my parents house.,0.0,2015-01-02 09:36:00,FL,my only new years resolution for 2015 is to get my shit together and get out of my parents house
5.51e+17,KaelinBruin63,female,Personal Growth,New Years resolution: Don't be a dick,0.0,2015-01-02 09:36:00,FL,new years resolution dont be a dick
5.51e+17,caroxxxnash,female,Family/Friends/Relationships,"RT @rainsophie: umm so guys I've been thinking a lot about my New Years resolution, and it's going t...",1.0,2015-01-02 09:52:00,FL,rt @rainsophie umm so guys ive been thinking a lot about my new years resolution and its going to be...
